# BLASTN 2.7.1+
# Query: MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome
# Database: db/coronavirus_20200426
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 500 hits found
MN908947.3	MT192773.1	99.990	29891	2	1	1	29891	1	29890	0.0	55180
MN908947.3	MT246460.1	99.980	29899	6	0	5	29903	5	29903	0.0	55180
MN908947.3	MT334541.1	99.977	29902	7	0	2	29903	1	29902	0.0	55180
MN908947.3	MT251978.1	99.980	29899	6	0	5	29903	3	29901	0.0	55180
MN908947.3	MT263396.1	99.980	29899	6	0	5	29903	5	29903	0.0	55180
MN908947.3	MT019533.1	99.997	29883	1	0	1	29883	1	29883	0.0	55179
MN908947.3	MT163718.1	99.980	29897	6	0	7	29903	7	29903	0.0	55179
MN908947.3	MT322405.1	99.977	29901	7	0	3	29903	2	29902	0.0	55179
MN908947.3	MT322417.1	99.977	29901	7	0	3	29903	1	29901	0.0	55179
MN908947.3	MT322424.1	99.973	29903	8	0	1	29903	1	29903	0.0	55179
MN908947.3	MT326187.1	99.977	29900	7	0	4	29903	4	29903	0.0	55179
MN908947.3	MT358675.1	99.983	29895	5	0	5	29899	3	29897	0.0	55179
MN908947.3	MT106053.1	99.997	29882	1	0	1	29882	1	29882	0.0	55177
MN908947.3	MT118835.1	99.997	29882	1	0	1	29882	1	29882	0.0	55177
MN908947.3	MT159706.1	99.997	29882	1	0	1	29882	1	29882	0.0	55177
MN908947.3	MT159707.1	99.997	29882	1	0	1	29882	1	29882	0.0	55177
MN908947.3	MT159708.1	99.997	29882	1	0	1	29882	1	29882	0.0	55177
MN908947.3	MT159709.1	99.997	29882	1	0	1	29882	1	29882	0.0	55177
MN908947.3	MT159715.1	99.997	29882	1	0	1	29882	1	29882	0.0	55177
MN908947.3	MT184912.1	99.997	29882	1	0	1	29882	1	29882	0.0	55177
MN908947.3	MT246462.1	99.977	29900	7	0	4	29903	4	29903	0.0	55177
MN908947.3	MT276324.1	99.997	29882	1	0	1	29882	1	29882	0.0	55177
MN908947.3	MT276325.1	99.997	29882	1	0	1	29882	1	29882	0.0	55177
MN908947.3	MT328035.1	99.973	29903	8	0	1	29903	1	29903	0.0	55177
MN908947.3	MT334538.1	99.973	29903	8	0	1	29903	1	29903	0.0	55177
MN908947.3	MT334544.1	99.973	29903	8	0	1	29903	1	29903	0.0	55177
MN908947.3	MT114414.1	99.987	29891	4	0	1	29891	1	29891	0.0	55177
MN908947.3	MT114415.1	99.987	29891	4	0	1	29891	1	29891	0.0	55177
MN908947.3	MT358637.1	99.973	29903	8	0	1	29903	1	29903	0.0	55177
MN908947.3	MT304483.1	99.993	29882	2	0	1	29882	1	29882	0.0	55175
MN908947.3	MT339039.1	99.980	29896	6	0	8	29903	1	29896	0.0	55175
MN908947.3	MN994468.1	99.993	29883	2	0	1	29883	1	29883	0.0	55173
MN908947.3	MT334534.1	99.980	29895	6	0	9	29903	1	29895	0.0	55173
MN908947.3	MN975262.1	99.983	29891	5	0	1	29891	1	29891	0.0	55171
MN908947.3	MT027064.1	99.993	29882	2	0	1	29882	1	29882	0.0	55171
MN908947.3	MT039890.1	99.970	29903	9	0	1	29903	1	29903	0.0	55171
MN908947.3	MT159717.1	99.993	29882	2	0	1	29882	1	29882	0.0	55171
MN908947.3	MT159718.1	99.993	29882	2	0	1	29882	1	29882	0.0	55171
MN908947.3	MT159722.1	99.993	29882	2	0	1	29882	1	29882	0.0	55171
MN908947.3	MT328032.1	99.970	29903	9	0	1	29903	1	29903	0.0	55171
MN908947.3	MT334547.1	99.970	29903	9	0	1	29903	1	29903	0.0	55171
MN908947.3	MT358705.1	99.970	29902	9	0	2	29903	2	29903	0.0	55171
MN908947.3	MT258381.1	99.970	29899	9	0	5	29903	1	29899	0.0	55169
MN908947.3	MT322413.1	99.973	29897	8	0	7	29903	1	29897	0.0	55169
MN908947.3	MT359865.1	99.983	29890	5	0	14	29903	1	29890	0.0	55169
MN908947.3	MT295464.1	99.980	29892	6	0	12	29903	1	29892	0.0	55167
MN908947.3	MT326178.1	99.967	29903	10	0	1	29903	1	29903	0.0	55167
MN908947.3	MT334540.1	99.970	29901	9	0	3	29903	1	29901	0.0	55167
MN908947.3	MT358715.1	99.970	29901	9	0	3	29903	1	29901	0.0	55167
MN908947.3	MT020880.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT020881.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT027062.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT027063.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT159705.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT159712.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT159720.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MN985325.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT123290.1	99.990	29882	3	0	2	29883	5	29886	0.0	55166
MN908947.3	MT163717.1	99.973	29897	8	0	7	29903	1	29897	0.0	55166
MN908947.3	MT276328.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT304487.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT326190.1	99.970	29899	9	0	5	29903	5	29903	0.0	55166
MN908947.3	MT325592.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT325593.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT325634.1	99.990	29882	3	0	1	29882	1	29882	0.0	55166
MN908947.3	MT246466.1	99.970	29897	9	0	7	29903	1	29897	0.0	55164
MN908947.3	MT322409.1	99.963	29900	11	0	4	29903	1	29900	0.0	55164
MN908947.3	MT259254.1	99.983	29887	5	0	16	29902	1	29887	0.0	55164
MN908947.3	MT259278.1	99.970	29897	9	0	7	29903	1	29897	0.0	55164
MN908947.3	MT019530.1	99.980	29889	6	0	1	29889	1	29889	0.0	55162
MN908947.3	MT263381.1	99.970	29896	9	0	8	29903	1	29896	0.0	55162
MN908947.3	MT358702.1	99.980	29889	6	0	15	29903	1	29889	0.0	55162
MN908947.3	MN997409.1	99.987	29882	4	0	1	29882	1	29882	0.0	55160
MN908947.3	MT106052.1	99.987	29882	4	0	1	29882	1	29882	0.0	55160
MN908947.3	MT123291.2	99.987	29882	4	0	4	29885	1	29882	0.0	55160
MN908947.3	MT246452.1	99.980	29888	6	0	8	29895	1	29888	0.0	55160
MN908947.3	MT258380.1	99.977	29890	7	0	14	29903	1	29890	0.0	55160
MN908947.3	MT326117.1	99.977	29893	4	1	9	29901	1	29890	0.0	55160
MN908947.3	MT325617.1	99.987	29882	4	0	1	29882	1	29882	0.0	55160
MN908947.3	MT325619.1	99.987	29882	4	0	1	29882	1	29882	0.0	55160
MN908947.3	MT325620.1	99.987	29882	4	0	1	29882	1	29882	0.0	55160
MN908947.3	MT325621.1	99.987	29882	4	0	1	29882	1	29882	0.0	55160
MN908947.3	MT263395.1	99.970	29898	8	1	7	29903	1	29898	0.0	55160
MN908947.3	MT230904.1	99.977	29891	7	0	1	29891	1	29891	0.0	55160
MN908947.3	LC534418.1	99.990	29878	3	0	5	29882	1	29878	0.0	55158
MN908947.3	MT258377.1	99.977	29888	7	0	16	29903	1	29888	0.0	55158
MN908947.3	MT263429.1	99.977	29889	7	0	14	29902	1	29889	0.0	55158
MN908947.3	MT039887.1	99.987	29882	1	1	1	29882	1	29879	0.0	55156
MN908947.3	MT039888.1	99.983	29882	5	0	1	29882	1	29882	0.0	55156
MN908947.3	LR757996.1	100.000	29868	0	0	21	29888	1	29868	0.0	55156
MN908947.3	MT184913.1	99.980	29882	6	0	1	29882	1	29882	0.0	55156
MN908947.3	MT246478.1	99.977	29889	7	0	14	29902	1	29889	0.0	55156
MN908947.3	MT258378.1	99.973	29892	8	0	12	29903	1	29892	0.0	55156
MN908947.3	MT276331.1	99.983	29882	5	0	1	29882	1	29882	0.0	55156
MN908947.3	MT322419.1	99.963	29899	11	0	5	29903	1	29899	0.0	55156
MN908947.3	MT345819.1	99.973	29892	8	0	12	29903	1	29892	0.0	55156
MN908947.3	MT184908.1	99.983	29880	5	0	1	29880	1	29880	0.0	55155
MN908947.3	LC534419.1	99.993	29873	2	0	14	29886	2	29874	0.0	55155
MN908947.3	MT262900.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT262901.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT262905.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT262907.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT262910.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT262911.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT262912.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT262913.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT262914.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT262916.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT304474.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT304475.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT304476.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT325566.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT325576.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT325591.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT325609.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT325614.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT325615.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT325618.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT325640.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT344946.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT350274.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT350279.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT350280.1	99.983	29882	5	0	1	29882	1	29882	0.0	55155
MN908947.3	MT350239.1	99.967	29896	10	0	8	29903	2	29897	0.0	55155
MN908947.3	MT358736.1	99.963	29900	11	0	2	29901	2	29901	0.0	55155
MN908947.3	MN988713.1	99.973	29882	8	0	1	29882	1	29882	0.0	55153
MN908947.3	MT163716.1	99.960	29902	12	0	2	29903	2	29903	0.0	55153
MN908947.3	MT246454.1	99.967	29892	10	0	10	29901	1	29892	0.0	55153
MN908947.3	MT246467.1	99.963	29899	11	0	4	29902	1	29899	0.0	55153
MN908947.3	MT322410.1	99.970	29891	9	0	13	29903	1	29891	0.0	55153
MN908947.3	MT322418.1	99.963	29896	11	0	8	29903	1	29896	0.0	55153
MN908947.3	MT325579.1	99.980	29882	6	0	1	29882	1	29882	0.0	55153
MN908947.3	MT345877.1	99.963	29899	11	0	5	29903	5	29903	0.0	55153
MN908947.3	MT358694.1	99.980	29883	6	0	21	29903	1	29883	0.0	55153
MN908947.3	MT359866.1	99.970	29893	9	0	11	29903	1	29893	0.0	55153
MN908947.3	MT358402.1	99.967	29896	10	0	8	29903	1	29896	0.0	55153
MN908947.3	LR757995.1	99.993	29871	2	0	17	29887	2	29872	0.0	55151
MN908947.3	MT093571.1	99.977	29886	7	0	1	29886	1	29886	0.0	55151
MN908947.3	MT322397.1	99.963	29893	11	0	11	29903	1	29893	0.0	55151
MN908947.3	MT325562.1	99.980	29882	6	0	1	29882	1	29882	0.0	55151
MN908947.3	MT325563.1	99.980	29882	6	0	1	29882	1	29882	0.0	55151
MN908947.3	MT325613.1	99.980	29882	6	0	1	29882	1	29882	0.0	55151
MN908947.3	MT344961.1	99.983	29882	2	1	1	29882	1	29879	0.0	55151
MN908947.3	MT066175.1	99.993	29870	2	0	1	29870	1	29870	0.0	55149
MN908947.3	MT066176.1	99.993	29870	2	0	1	29870	1	29870	0.0	55149
MN908947.3	MT126808.1	99.987	29876	4	0	1	29876	1	29876	0.0	55149
MN908947.3	MT258379.1	99.967	29892	10	0	12	29903	1	29892	0.0	55149
MN908947.3	MT262896.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT262897.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT262898.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT262899.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT262902.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT262903.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT262904.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT262906.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT262908.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT262909.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT262915.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT276326.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT304486.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT304488.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT322422.1	99.960	29897	12	0	7	29903	1	29897	0.0	55149
MN908947.3	MT325561.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325565.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325578.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325580.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325582.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325583.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325590.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325594.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325598.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325599.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325600.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325601.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325603.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325605.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325611.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325616.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325626.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325627.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325630.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325631.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325632.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325633.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325637.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT325638.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT293219.1	99.977	29885	7	0	17	29901	1	29885	0.0	55149
MN908947.3	MT345875.1	99.970	29891	9	0	13	29903	1	29891	0.0	55149
MN908947.3	MT344948.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT350263.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT350264.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT350265.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT350266.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT350267.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT350270.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT350272.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT350273.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT350276.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT350277.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT350278.1	99.980	29882	6	0	1	29882	1	29882	0.0	55149
MN908947.3	MT358740.1	99.967	29894	9	1	9	29902	3	29895	0.0	55149
MN908947.3	LC528232.1	99.997	29866	1	0	18	29883	21	29886	0.0	55147
MN908947.3	MT322402.1	99.953	29898	14	0	6	29903	1	29898	0.0	55147
MN908947.3	MT326092.1	99.970	29890	9	0	12	29901	1	29890	0.0	55147
MN908947.3	MT251976.1	99.960	29899	12	0	3	29901	1	29899	0.0	55147
MN908947.3	MT293204.1	99.963	29896	11	0	8	29903	1	29896	0.0	55147
MN908947.3	MT345834.1	99.970	29890	9	0	13	29902	5	29894	0.0	55147
MN908947.3	MT344962.1	99.983	29880	2	1	1	29880	1	29877	0.0	55147
MN908947.3	MT358649.1	99.953	29902	14	0	2	29903	1	29902	0.0	55147
MN908947.3	MT358695.1	99.967	29892	10	0	7	29898	1	29892	0.0	55147
MN908947.3	LC528233.1	99.993	29868	2	0	8	29875	16	29883	0.0	55145
MN908947.3	MT184910.1	99.977	29882	7	0	1	29882	1	29882	0.0	55145
MN908947.3	MT192759.1	100.000	29862	0	0	28	29889	1	29862	0.0	55145
MN908947.3	MT246459.1	99.963	29893	11	0	11	29903	5	29897	0.0	55145
MN908947.3	MT324684.1	99.970	29889	9	0	1	29889	1	29889	0.0	55145
MN908947.3	MT325584.1	99.977	29882	7	0	1	29882	1	29882	0.0	55145
MN908947.3	MT325585.1	99.977	29882	7	0	1	29882	1	29882	0.0	55145
MN908947.3	MT325602.1	99.977	29882	7	0	1	29882	1	29882	0.0	55145
MN908947.3	MT345840.1	99.963	29893	11	0	7	29899	1	29893	0.0	55145
MN908947.3	MT344947.1	99.977	29882	7	0	1	29882	1	29882	0.0	55145
MN908947.3	MT344949.1	99.977	29882	7	0	1	29882	1	29882	0.0	55145
MN908947.3	MT344959.1	99.977	29882	7	0	1	29882	1	29882	0.0	55145
MN908947.3	MT358742.1	99.970	29888	9	0	15	29902	1	29888	0.0	55145
MN908947.3	MT358744.1	99.963	29895	11	0	9	29903	3	29897	0.0	55145
MN908947.3	MT358401.1	99.963	29895	11	0	9	29903	1	29895	0.0	55145
MN908947.3	MN994467.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT044257.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT106054.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT276323.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT304490.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT326052.1	99.963	29892	11	0	11	29902	1	29892	0.0	55143
MN908947.3	MT325568.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT325574.1	99.973	29882	8	0	1	29882	1	29882	0.0	55143
MN908947.3	MT325577.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT325586.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT325587.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT325628.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT325629.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT325635.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT325636.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT325639.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT334546.1	99.943	29899	17	0	5	29903	1	29899	0.0	55143
MN908947.3	MT263468.1	99.963	29892	11	0	8	29899	1	29892	0.0	55143
MN908947.3	MT344960.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT350268.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	MT350275.1	99.977	29882	7	0	1	29882	1	29882	0.0	55143
MN908947.3	LR757998.1	99.993	29866	2	0	26	29891	1	29866	0.0	55142
MN908947.3	MT152824.1	99.980	29878	6	0	3	29880	1	29878	0.0	55142
MN908947.3	MT259230.1	99.993	29866	2	0	15	29880	1	29866	0.0	55142
MN908947.3	MT258383.1	99.967	29887	10	0	17	29903	1	29887	0.0	55142
MN908947.3	MT295465.1	99.963	29893	11	0	11	29903	1	29893	0.0	55142
MN908947.3	MT325612.1	99.973	29882	8	0	1	29882	1	29882	0.0	55142
MN908947.3	MT350251.1	99.967	29887	10	0	17	29903	1	29887	0.0	55142
MN908947.3	MT123292.2	99.987	29871	4	0	2	29872	2	29872	0.0	55140
MN908947.3	MT259231.1	99.993	29865	2	0	15	29879	1	29865	0.0	55140
MN908947.3	MT304478.1	99.973	29882	8	0	1	29882	1	29882	0.0	55140
MN908947.3	MT066156.1	99.990	29867	3	0	1	29867	1	29867	0.0	55140
MN908947.3	MT325564.1	99.973	29882	8	0	1	29882	1	29882	0.0	55140
MN908947.3	MT345869.1	99.957	29897	13	0	7	29903	1	29897	0.0	55140
MN908947.3	MT350240.1	99.946	29899	16	0	5	29903	1	29899	0.0	55140
MN908947.3	MT358743.1	99.980	29877	6	0	20	29896	1	29877	0.0	55140
MN908947.3	MT184911.1	99.967	29882	10	0	1	29882	1	29882	0.0	55138
MN908947.3	MT259229.1	99.993	29864	2	0	15	29878	1	29864	0.0	55138
MN908947.3	MT276327.1	99.973	29882	8	0	1	29882	1	29882	0.0	55138
MN908947.3	MT276329.1	99.973	29882	8	0	1	29882	1	29882	0.0	55138
MN908947.3	MT276330.1	99.973	29882	8	0	1	29882	1	29882	0.0	55138
MN908947.3	MT304479.1	99.973	29882	8	0	1	29882	1	29882	0.0	55138
MN908947.3	MT304484.1	99.973	29882	8	0	1	29882	1	29882	0.0	55138
MN908947.3	MT304485.1	99.973	29882	8	0	1	29882	1	29882	0.0	55138
MN908947.3	MT039874.1	100.000	29858	0	0	13	29870	1	29858	0.0	55138
MN908947.3	MT325595.1	99.973	29882	8	0	1	29882	1	29882	0.0	55138
MN908947.3	MT325622.1	99.973	29882	8	0	1	29882	1	29882	0.0	55138
MN908947.3	MT344954.1	99.973	29882	8	0	1	29882	1	29882	0.0	55138
MN908947.3	MT350269.1	99.973	29882	8	0	1	29882	1	29882	0.0	55138
MN908947.3	MT350271.1	99.973	29882	8	0	1	29882	1	29882	0.0	55138
MN908947.3	MT350253.1	99.943	29899	17	0	5	29903	1	29899	0.0	55138
MN908947.3	MT114416.1	99.990	29867	3	0	25	29891	1	29867	0.0	55138
MN908947.3	MT291827.1	100.000	29858	0	0	38	29895	1	29858	0.0	55138
MN908947.3	MT246667.1	99.990	29866	3	0	5	29870	1	29866	0.0	55136
MN908947.3	MT093631.2	99.997	29860	1	0	14	29873	1	29860	0.0	55136
MN908947.3	MT325589.1	99.970	29882	9	0	1	29882	1	29882	0.0	55136
MN908947.3	MT325610.1	99.970	29882	9	0	1	29882	1	29882	0.0	55136
MN908947.3	MT328034.1	99.970	29884	9	0	1	29884	1	29884	0.0	55136
MN908947.3	MT345882.1	99.953	29893	14	0	11	29903	1	29893	0.0	55136
MN908947.3	MT114419.1	99.993	29863	2	0	25	29887	1	29863	0.0	55136
MN908947.3	MT291831.1	99.983	29872	5	0	6	29877	1	29872	0.0	55136
